AUTOMATION IN CONSTRUCTION,AUTOMAT CONSTR,ELSEVIER,0926-5805,1872-7891,"ENGINEERING, CIVIL",SCIE,"31,904",9.6,Q1,1.85,18.25%,Unnamed: 12
JOURNAL OF HYDRAULIC ENGINEERING,J HYDRAUL ENG,ASCE-AMER SOC CIVIL ENGINEERS,0733-9429,1943-7900,"ENGINEERING, CIVIL",SCIE,"11,023",2.1,Q2,0.56,7.06%,
JOURNAL OF HYDRAULIC RESEARCH,J HYDRAUL RES,TAYLOR & FRANCIS LTD,0022-1686,1814-2079,"ENGINEERING, CIVIL",SCIE,"4,719",1.7,Q3,0.51,18.42%,
JOURNAL OF HYDROINFORMATICS,J HYDROINFORM,IWA PUBLISHING,1464-7141,1465-1734,"ENGINEERING, CIVIL",SCIE,"2,469",2.2,Q2,0.59,96.54%,
JOURNAL OF HYDROLOGIC ENGINEERING,J HYDROL ENG,ASCE-AMER SOC CIVIL ENGINEERS,1084-0699,1943-5584,"ENGINEERING, CIVIL",SCIE,"5,345",2.2,Q2,0.48,3.5%,
JOURNAL OF IRRIGATION AND DRAINAGE ENGINEERING,J IRRIG DRAIN ENG,ASCE-AMER SOC CIVIL ENGINEERS,0733-9437,1943-4774,"ENGINEERING, CIVIL",SCIE,"3,916",1.6,Q3,0.33,3.86%,
JOURNAL OF MANAGEMENT IN ENGINEERING,J MANAGE ENG,ASCE-AMER SOC CIVIL ENGINEERS,0742-597X,1943-5479,"ENGINEERING, CIVIL",SCIE,"5,827",5.3,Q1,1.26,2.58%,
JOURNAL OF MARINE SCIENCE AND TECHNOLOGY,J MAR SCI TECH-JAPAN,SPRINGER JAPAN KK,0948-4280,1437-8213,"ENGINEERING, CIVIL",SCIE,"2,499",2.7,Q2,0.59,19.25%,
JOURNAL OF MATERIALS IN CIVIL ENGINEERING,J MATER CIVIL ENG,ASCE-AMER SOC CIVIL ENGINEERS,0899-1561,1943-5533,"ENGINEERING, CIVIL",SCIE,"21,601",3.1,Q2,0.68,1.05%,
JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES,J PERFORM CONSTR FAC,ASCE-AMER SOC CIVIL ENGINEERS,0887-3828,1943-5509,"ENGINEERING, CIVIL",SCIE,"4,356",2.3,Q2,0.48,1.28%,
JOURNAL OF SHIP RESEARCH,J SHIP RES,SOC NAVAL ARCHITECTS & MARINE ENGINEERS,0022-4502,1542-0604,"ENGINEERING, CIVIL",SCIE,"1,103",1.3,Q3,0.37,0%,
JOURNAL OF STRUCTURAL ENGINEERING,J STRUCT ENG,ASCE-AMER SOC CIVIL ENGINEERS,0733-9445,1943-541X,"ENGINEERING, CIVIL",SCIE,"26,665",3.7,Q1,0.8,3.58%,
JOURNAL OF SURVEYING ENGINEERING,J SURV ENG,ASCE-AMER SOC CIVIL ENGINEERS,0733-9453,1943-5428,"ENGINEERING, CIVIL",SCIE,745,1.8,Q3,0.39,11.54%,
JOURNAL OF URBAN PLANNING AND DEVELOPMENT,J URBAN PLAN DEV,ASCE-AMER SOC CIVIL ENGINEERS,0733-9488,1943-5444,"ENGINEERING, CIVIL",SCIE,"2,116",1.7,Q3,0.52,2.38%,
JOURNAL OF WATER RESOURCES PLANNING AND MANAGEMENT,J WATER RES PLAN MAN,ASCE-AMER SOC CIVIL ENGINEERS,0733-9496,1943-5452,"ENGINEERING, CIVIL",SCIE,"6,000",3,Q2,0.76,11.81%,
JOURNAL OF WATERWAY PORT COASTAL AND OCEAN ENGINEERING,J WATERW PORT COAST,ASCE-AMER SOC CIVIL ENGINEERS,0733-950X,1943-5460,"ENGINEERING, CIVIL",SCIE,"2,749",1.4,Q3,0.48,14.19%,
JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS,J WIND ENG IND AEROD,ELSEVIER,0167-6105,1872-8197,"ENGINEERING, CIVIL",SCIE,"17,977",4.2,Q1,1.08,19.28%,
Jordan Journal of Civil Engineering,JORDAN J CIV ENG,JORDAN UNIV SCIENCE & TECHNOLOGY,1993-0461,2225-157X,"ENGINEERING, CIVIL",ESCI,464,1,Q4,0.24,0%,
Journal AWWA,J AWWA,WILEY,0003-150X,1551-8833,"ENGINEERING, CIVIL",SCIE,"3,208",0.7,Q4,0.14,0%,
Journal of Advanced Concrete Technology,J ADV CONCR TECHNOL,JAPAN CONCRETE INST,1346-8014,1347-3913,"ENGINEERING, CIVIL",SCIE,"2,477",1.6,Q3,0.35,98.1%,
Journal of Applied Engineering Sciences,J APPL ENG SCI,SCIENDO,2247-3769,2284-7197,"ENGINEERING, CIVIL",ESCI,163,1,Q4,0.16,100%,
Journal of Bridge Engineering,J BRIDGE ENG,ASCE-AMER SOC CIVIL ENGINEERS,1084-0702,1943-5592,"ENGINEERING, CIVIL",SCIE,"7,839",3.1,Q2,0.76,1.3%,
Journal of Building Engineering,J BUILD ENG,ELSEVIER,,2352-7102,"ENGINEERING, CIVIL",SCIE,"42,234",6.7,Q1,1.39,9.79%,
Journal of Civil Engineering and Management,J CIV ENG MANAG,VILNIUS GEDIMINAS TECH UNIV,1392-3730,1822-3605,"ENGINEERING, CIVIL",SCIE,"2,735",4.3,Q1,0.79,99.29%,
Journal of Civil Structural Health Monitoring,J CIV STRUCT HEALTH,SPRINGER HEIDELBERG,2190-5452,2190-5479,"ENGINEERING, CIVIL",SCIE,"2,376",3.6,Q1,0.87,18.31%,
Journal of Constructional Steel Research,J CONSTR STEEL RES,ELSEVIER SCI LTD,0143-974X,1873-5983,"ENGINEERING, CIVIL",SCIE,"23,811",4,Q1,0.87,7.23%,
Journal of Hydro-environment Research,J HYDRO-ENVIRON RES,ELSEVIER,1570-6443,1876-4444,"ENGINEERING, CIVIL",SCIE,"1,169",2.4,Q2,0.56,9.47%,
Journal of Hydrology,J HYDROL,ELSEVIER,0022-1694,1879-2707,"ENGINEERING, CIVIL",SCIE,"88,377",5.9,Q1,1.48,17.99%,
Journal of Information Technology in Construction,J INF TECHNOL CONSTR,INT COUNCIL RESEARCH & INNOVATION BUILDING & CONSTRUCTION,1874-4753,1874-4753,"ENGINEERING, CIVIL",ESCI,"1,246",3.6,Q1,0.64,98.58%,
Journal of Infrastructure Systems,J INFRASTRUCT SYST,ASCE-AMER SOC CIVIL ENGINEERS,1076-0342,1943-555X,"ENGINEERING, CIVIL",SCIE,"2,387",2,Q2,0.6,9.36%,
Journal of Pipeline Systems Engineering and Practice,J PIPELINE SYST ENG,ASCE-AMER SOC CIVIL ENGINEERS,1949-1190,1949-1204,"ENGINEERING, CIVIL",SCIE,"1,124",1.8,Q3,0.44,1.14%,
Journal of Structural Integrity and Maintenance,J STRUCT INTEGR MAIN,TAYLOR & FRANCIS LTD,2470-5314,2470-5322,"ENGINEERING, CIVIL",ESCI,345,3,Q2,0.58,12.82%,
Journal of Traffic and Transportation Engineering-English Edition,J TRAFFIC TRANSP ENG,KEAI PUBLISHING LTD,2095-7564,2095-7564,"ENGINEERING, CIVIL",ESCI,"2,246",7.4,Q1,1.01,98.88%,
Journal of Transportation Engineering Part A-Systems,J TRANSP ENG A-SYST,ASCE-AMER SOC CIVIL ENGINEERS,2473-2907,2473-2893,"ENGINEERING, CIVIL",SCIE,"1,527",1.8,Q3,0.45,1.47%,
Journal of Transportation Engineering Part B-Pavements,J TRANSP ENG B-PAVE,ASCE-AMER SOC CIVIL ENGINEERS,,2573-5438,"ENGINEERING, CIVIL",SCIE,869,1.9,Q3,0.46,0.43%,
Journal of the International Association for Shell and Spatial Structures,J INT ASSOC SHELL SP,INT ASSOC SHELL & SPATIAL STRUCTURES-IASS,1028-365X,1996-9015,"ENGINEERING, CIVIL",ESCI,283,1.1,Q3,0.16,0%,
Journal of the South African Institution of Civil Engineering,J S AFR INST CIV ENG,SAICE-SAISI,1021-2019,,"ENGINEERING, CIVIL",SCIE,256,0.4,Q4,0.08,98.48%,
KSCE Journal of Civil Engineering,KSCE J CIV ENG,KOREAN SOCIETY OF CIVIL ENGINEERS-KSCE,1226-7988,1976-3808,"ENGINEERING, CIVIL",SCIE,"8,422",1.9,Q3,0.46,0%,
Latin American Journal of Solids and Structures,LAT AM J SOLIDS STRU,LATIN AMER J SOLIDS STRUCTURES,1679-7825,1679-7825,"ENGINEERING, CIVIL",SCIE,"1,514",1.4,Q3,0.29,95.06%,
MARINE STRUCTURES,MAR STRUCT,ELSEVIER SCI LTD,0951-8339,1873-4170,"ENGINEERING, CIVIL",SCIE,"5,112",4,Q1,1.13,21.72%,
MATERIALS AND STRUCTURES,MATER STRUCT,SPRINGER,1359-5997,1871-6873,"ENGINEERING, CIVIL",SCIE,"16,320",3.4,Q2,0.72,29.25%,
Magazine of Civil Engineering,MAG CIV ENG,ST-PETERSBURG STATE POLYTECHNICAL UNIV,2712-8172,2071-0305,"ENGINEERING, CIVIL",ESCI,534,0.8,Q4,0.18,0%,
NAVAL ENGINEERS JOURNAL,NAV ENG J,AMER SOC NAVAL ENG INC,0028-1425,1559-3584,"ENGINEERING, CIVIL",SCIE,296,0.2,Q4,0.07,0%,
Natural Hazards Review,NAT HAZARDS REV,ASCE-AMER SOC CIVIL ENGINEERS,1527-6988,1527-6996,"ENGINEERING, CIVIL",SCIE,"2,058",1.8,Q3,0.57,11.33%,
Ocean Engineering,OCEAN ENG,PERGAMON-ELSEVIER SCIENCE LTD,0029-8018,1873-5258,"ENGINEERING, CIVIL",SCIE,"53,367",4.6,Q1,1.33,12.08%,
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-CIVIL ENGINEERING,P I CIVIL ENG-CIV EN,EMERALD GROUP PUBLISHING LTD,0965-089X,1751-7672,"ENGINEERING, CIVIL",SCIE,490,0.4,Q4,0.23,4.76%,
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MARITIME ENGINEERING,P I CIVIL ENG-MAR EN,EMERALD GROUP PUBLISHING LTD,1741-7597,1751-7737,"ENGINEERING, CIVIL",SCIE,246,1,Q4,0.64,3.03%,
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MUNICIPAL ENGINEER,P I CIVIL ENG-MUNIC,EMERALD GROUP PUBLISHING LTD,0965-0903,1751-7699,"ENGINEERING, CIVIL",SCIE,340,1,Q4,0.41,3.23%,
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-STRUCTURES AND BUILDINGS,P I CIVIL ENG-STR B,EMERALD GROUP PUBLISHING LTD,0965-0911,1751-7702,"ENGINEERING, CIVIL",SCIE,"1,483",1.2,Q3,0.39,0.78%,
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-TRANSPORT,P I CIVIL ENG-TRANSP,EMERALD GROUP PUBLISHING LTD,0965-092X,1751-7710,"ENGINEERING, CIVIL",SCIE,565,1,Q4,0.38,3.25%,
PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-WATER MANAGEMENT,P I CIVIL ENG-WAT M,EMERALD GROUP PUBLISHING LTD,1741-7589,1751-7729,"ENGINEERING, CIVIL",SCIE,774,1.1,Q3,0.27,3.81%,
PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART F-JOURNAL OF RAIL AND RAPID TRANSIT,P I MECH ENG F-J RAI,SAGE PUBLICATIONS LTD,0954-4097,2041-3017,"ENGINEERING, CIVIL",SCIE,"3,445",1.7,Q3,0.4,13.42%,
Periodica Polytechnica-Civil Engineering,PERIOD POLYTECH-CIV,BUDAPEST UNIV TECHNOLOGY ECONOMICS,0553-6626,1587-3773,"ENGINEERING, CIVIL",SCIE,"1,365",1.4,Q3,0.4,99.17%,
Practice Periodical on Structural Design and Construction,PRACT PERIOD STRUCT,ASCE-AMER SOC CIVIL ENGINEERS,1084-0680,1943-5576,"ENGINEERING, CIVIL",ESCI,"1,047",1.6,Q3,0.43,1.01%,
Proceedings of the Institution of Civil Engineers-Bridge Engineering,PROC INST CIV ENG-BR,EMERALD GROUP PUBLISHING LTD,1478-4637,1751-7664,"ENGINEERING, CIVIL",ESCI,335,1.5,Q3,0.37,4.08%,
Proceedings of the Institution of Civil Engineers-Engineering Sustainability,P I CIVIL ENG-ENG SU,EMERALD GROUP PUBLISHING LTD,1478-4629,1751-7680,"ENGINEERING, CIVIL",SCIE,652,1.5,Q3,0.34,3.96%,
Proceedings of the Institution of Civil Engineers-Engineering and Computational Mechanics,P I CIV ENG-ENG COMP,EMERALD GROUP PUBLISHING LTD,1755-0777,1755-0785,"ENGINEERING, CIVIL",ESCI,132,1.1,Q3,0.29,0%,
Proceedings of the Institution of Civil Engineers-Forensic Engineering,PROC INST CIV ENG-FO,EMERALD GROUP PUBLISHING LTD,2043-9903,2043-9911,"ENGINEERING, CIVIL",ESCI,114,0.4,Q4,0.17,3.85%,
Revista de la Construccion,REV CONSTR,"PONTIFICIA UNIV CATOLICA CHILE, ESCUELA CONSTRUCCION CIVIL",0718-915X,0718-915X,"ENGINEERING, CIVIL",SCIE,437,1.4,Q3,0.26,86.23%,
Road Materials and Pavement Design,ROAD MATER PAVEMENT,TAYLOR & FRANCIS LTD,1468-0629,2164-7402,"ENGINEERING, CIVIL",SCIE,"6,608",3.4,Q2,0.69,8.51%,
Romanian Journal of Transport Infrastructure,ROM J TRANSP INFRAST,SCIENDO,2286-2218,2286-2218,"ENGINEERING, CIVIL",ESCI,30,0.1,Q4,0.02,100%,
STEEL AND COMPOSITE STRUCTURES,STEEL COMPOS STRUCT,TECHNO-PRESS,1229-9367,1598-6233,"ENGINEERING, CIVIL",SCIE,"6,327",4,Q1,0.9,0%,
STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT,STOCH ENV RES RISK A,SPRINGER,1436-3240,1436-3259,"ENGINEERING, CIVIL",SCIE,"6,446",3.9,Q1,1.07,15.84%,
STRUCTURAL DESIGN OF TALL AND SPECIAL BUILDINGS,STRUCT DES TALL SPEC,WILEY,1541-7794,1541-7808,"ENGINEERING, CIVIL",SCIE,"2,601",1.8,Q3,0.46,4.08%,
STRUCTURAL ENGINEERING AND MECHANICS,STRUCT ENG MECH,TECHNO-PRESS,1225-4568,1598-6217,"ENGINEERING, CIVIL",SCIE,"5,126",2.2,Q2,0.59,0%,
STRUCTURAL SAFETY,STRUCT SAF,ELSEVIER,0167-4730,1879-3355,"ENGINEERING, CIVIL",SCIE,"6,700",5.7,Q1,1.28,19.91%,
SURVEY REVIEW,SURV REV,TAYLOR & FRANCIS LTD,0039-6265,1752-2706,"ENGINEERING, CIVIL",SCIE,880,1.2,Q3,0.29,4.32%,
Slovak Journal of Civil Engineering,SLOVAK J CIV ENG,SCIENDO,1210-3896,1338-3973,"ENGINEERING, CIVIL",ESCI,191,0.6,Q4,0.12,100%,
Smart Structures and Systems,SMART STRUCT SYST,TECHNO-PRESS,1738-1584,1738-1991,"ENGINEERING, CIVIL",SCIE,"3,022",2.1,Q2,0.83,0%,
Stahlbau,STAHLBAU,ERNST & SOHN,0038-9145,1437-1049,"ENGINEERING, CIVIL",SCIE,542,0.3,Q4,0.08,0%,
Structural Concrete,STRUCT CONCRETE,ERNST & SOHN,1464-4177,1751-7648,"ENGINEERING, CIVIL",SCIE,"5,514",3,Q2,0.64,19.89%,
Structural Control & Health Monitoring,STRUCT CONTROL HLTH,JOHN WILEY & SONS LTD,1545-2255,1545-2263,"ENGINEERING, CIVIL",SCIE,"8,594",4.6,Q1,1.08,80.65%,
Structural Engineering International,STRUCT ENG INT,TAYLOR & FRANCIS LTD,1016-8664,1683-0350,"ENGINEERING, CIVIL",SCIE,"1,365",1.1,Q3,0.2,4.32%,
"Structural Monitoring and Maintenance, An International Journal",STRUCT MONIT MAINT,TECHNO-PRESS,2288-6605,2288-6613,"ENGINEERING, CIVIL",ESCI,260,1.5,Q3,0.31,0%,
Structure and Infrastructure Engineering,STRUCT INFRASTRUCT E,TAYLOR & FRANCIS LTD,1573-2479,1744-8980,"ENGINEERING, CIVIL",SCIE,"4,958",2.6,Q2,0.71,11.68%,
Structures,STRUCTURES,ELSEVIER SCIENCE INC,2352-0124,2352-0124,"ENGINEERING, CIVIL",SCIE,"16,647",3.9,Q1,0.91,6.79%,
Sustainable and Resilient Infrastructure,SUSTAIN RESIL INFRAS,TAYLOR & FRANCIS LTD,2378-9689,2378-9697,"ENGINEERING, CIVIL",ESCI,742,2.7,Q2,0.84,28.31%,
THIN-WALLED STRUCTURES,THIN WALL STRUCT,ELSEVIER SCI LTD,0263-8231,1879-3223,"ENGINEERING, CIVIL",SCIE,"30,553",5.7,Q1,1.48,7.5%,
TRANSPORTATION,TRANSPORTATION,SPRINGER,0049-4488,1572-9435,"ENGINEERING, CIVIL",SCIE,"6,149",3.5,Q1,0.89,39.7%,
TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,TRANSPORT RES B-METH,PERGAMON-ELSEVIER SCIENCE LTD,0191-2615,1879-2367,"ENGINEERING, CIVIL",SCIE,"17,027",5.8,Q1,1.47,25.71%,
TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,TRANSPORT RES E-LOG,PERGAMON-ELSEVIER SCIENCE LTD,1366-5545,1878-5794,"ENGINEERING, CIVIL",SCIE,"17,564",8.3,Q1,2.2,13.21%,
TRANSPORTATION RESEARCH RECORD,TRANSPORT RES REC,SAGE PUBLICATIONS INC,0361-1981,2169-4052,"ENGINEERING, CIVIL",SCIE,"30,482",1.6,Q3,0.36,9.62%,
TUNNELLING AND UNDERGROUND SPACE TECHNOLOGY,TUNN UNDERGR SP TECH,PERGAMON-ELSEVIER SCIENCE LTD,0886-7798,1878-4364,"ENGINEERING, CIVIL",SCIE,"28,854",6.7,Q1,1.46,5.14%,
Tecnologia y Ciencias del Agua,TECNOL CIENC AGUA,INST MEXICANO TECHNOLOGIAAGUA,0187-8336,2007-2422,"ENGINEERING, CIVIL",SCIE,302,0.3,Q4,0.07,100%,
Teknik Dergi,TEK DERGI,TURKISH CHAMBER CIVIL ENGINEERS,1300-3453,1300-3453,"ENGINEERING, CIVIL",SCIE,256,0.8,Q4,0.23,95.73%,
Transportation Geotechnics,TRANSP GEOTECH,ELSEVIER,2214-3912,2214-3912,"ENGINEERING, CIVIL",SCIE,"4,642",4.9,Q1,1.24,11.24%,
Transportation Infrastructure Geotechnology,TRANSP INFRASTRUCT G,SPRINGERNATURE,2196-7202,2196-7210,"ENGINEERING, CIVIL",ESCI,584,2.6,Q2,0.6,7.02%,
Turkish Journal of Civil Engineering,TURK J CIV ENG,TURKISH CHAMBER CIVIL ENGINEERS,2822-6836,2822-6836,"ENGINEERING, CIVIL",SCIE,5,,,,2.63%,
Underground Space,UNDERGR SPACE,KEAI PUBLISHING LTD,2096-2754,2467-9674,"ENGINEERING, CIVIL",SCIE,"1,879",8.2,Q1,2.05,96.57%,
WATER INTERNATIONAL,WATER INT,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0250-8060,1941-1707,"ENGINEERING, CIVIL",SCIE,"2,434",1.6,Q3,0.4,30.91%,
WATER RESOURCES MANAGEMENT,WATER RESOUR MANAG,SPRINGER,0920-4741,1573-1650,"ENGINEERING, CIVIL",SCIE,"15,535",3.9,Q1,1.0,13.33%,
WIND AND STRUCTURES,WIND STRUCT,TECHNO-PRESS,1226-6116,1598-6225,"ENGINEERING, CIVIL",SCIE,"1,377",1.3,Q3,0.28,0%,
