NATURE REVIEWS DRUG DISCOVERY,NAT REV DRUG DISCOV,NATURE PORTFOLIO,1474-1776,1474-1784,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"48,152",122.7,Q1,13.41,9.91%,Unnamed: 12
GENOME,GENOME,CANADIAN SCIENCE PUBLISHING,0831-2796,1480-3321,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"3,915",2.3,Q3,0.57,16.67%,
GENOME BIOLOGY,GENOME BIOL,BMC,1474-760X,1474-760X,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"67,264",10.1,Q1,2.78,99.41%,
GENOME RESEARCH,GENOME RES,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",1088-9051,1549-5469,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"42,910",6.2,Q1,1.62,95.16%,
GENOMICS,GENOMICS,ACADEMIC PRESS INC ELSEVIER SCIENCE,0888-7543,1089-8646,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"12,262",3.4,Q2,1.02,97.93%,
GM Crops & Food-Biotechnology in Agriculture and the Food Chain,GM CROPS FOOD,TAYLOR & FRANCIS AS,2164-5698,2164-5701,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,760,4.5,Q1,1.11,100%,
Genes & Genomics,GENES GENOM,SPRINGER,1976-9571,2092-9293,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,727",1.6,Q4,0.42,11.32%,
HUMAN GENE THERAPY,HUM GENE THER,"MARY ANN LIEBERT, INC",1043-0342,1557-7422,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"6,486",3.9,Q2,1.0,16.08%,
Human Vaccines & Immunotherapeutics,HUM VACC IMMUNOTHER,TAYLOR & FRANCIS INC,2164-5515,2164-554X,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"14,391",4.1,Q2,0.85,80.48%,
INDIAN JOURNAL OF MICROBIOLOGY,INDIAN J MICROBIOL,SPRINGER,0046-8991,0973-7715,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,426",2.1,Q3,0.49,4.74%,
INTERNATIONAL BIODETERIORATION & BIODEGRADATION,INT BIODETER BIODEGR,ELSEVIER SCI LTD,0964-8305,1879-0208,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"12,510",4.1,Q2,0.91,14.5%,
INTERNATIONAL JOURNAL OF BIOLOGICAL MARKERS,INT J BIOL MARKER,SAGE PUBLICATIONS LTD,0393-6155,1724-6008,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,356",2.3,Q3,0.46,95.15%,
INTERNATIONAL MICROBIOLOGY,INT MICROBIOL,SPRINGER,1139-6709,1618-1905,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,932",2.3,Q3,0.53,15.84%,
Industrial Biotechnology,IND BIOTECHNOL,"MARY ANN LIEBERT, INC",1550-9087,1931-8421,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,ESCI,729,1.3,Q4,0.19,0.85%,
International Journal of Genomics,INT J GENOMICS,HINDAWI LTD,2314-436X,2314-4378,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,470",2.6,Q3,0.56,99.08%,
Iranian Journal of Biotechnology,IRAN J BIOTECHNOL,NATL INST GENETIC ENGINEERING & BIOTECHNOLOGY,1728-3043,1728-3043,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,730,1.6,Q4,0.33,0%,
JOURNAL OF ANTIBIOTICS,J ANTIBIOT,SPRINGERNATURE,0021-8820,1881-1469,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"8,687",2.1,Q3,0.57,9.4%,
JOURNAL OF APPLIED GENETICS,J APPL GENET,SPRINGER HEIDELBERG,1234-1983,2190-3883,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,896",2,Q3,0.49,38.42%,
JOURNAL OF APPLIED MICROBIOLOGY,J APPL MICROBIOL,OXFORD UNIV PRESS,1364-5072,1365-2672,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"24,397",3.2,Q2,0.67,14.06%,
JOURNAL OF APPLIED PHYCOLOGY,J APPL PHYCOL,SPRINGER,0921-8971,1573-5176,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"13,624",2.8,Q3,0.89,22.48%,
JOURNAL OF BIOACTIVE AND COMPATIBLE POLYMERS,J BIOACT COMPAT POL,SAGE PUBLICATIONS LTD,0883-9115,1530-8030,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,085",2.1,Q3,0.39,0%,
JOURNAL OF BIOSCIENCE AND BIOENGINEERING,J BIOSCI BIOENG,SOC BIOSCIENCE BIOENGINEERING JAPAN,1389-1723,1347-4421,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"8,786",2.3,Q3,0.64,25.27%,
JOURNAL OF BIOTECHNOLOGY,J BIOTECHNOL,ELSEVIER,0168-1656,1873-4863,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"14,954",4.1,Q2,0.96,16.7%,
JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,J CHEM TECHNOL BIOT,WILEY,0268-2575,1097-4660,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"13,372",2.8,Q3,0.45,10.09%,
JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,"MARY ANN LIEBERT, INC",1066-5277,1557-8666,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"5,105",1.4,Q4,0.49,10%,
JOURNAL OF FOOD PROTECTION,J FOOD PROTECT,ELSEVIER,0362-028X,1944-9097,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"12,786",2.1,Q3,0.47,96.27%,
JOURNAL OF FOOD SAFETY,J FOOD SAFETY,WILEY,0149-6085,1745-4565,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,263",1.9,Q4,0.45,9.05%,
JOURNAL OF GENE MEDICINE,J GENE MED,WILEY,1099-498X,1521-2254,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,554",3.2,Q2,0.76,8.22%,
JOURNAL OF GENERAL AND APPLIED MICROBIOLOGY,J GEN APPL MICROBIOL,MICROBIOL RES FOUNDATION,0022-1260,1349-8037,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,557",0.8,Q4,0.25,98.15%,
JOURNAL OF GENERAL VIROLOGY,J GEN VIROL,MICROBIOLOGY SOC,0022-1317,1465-2099,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"16,934",3.6,Q2,0.76,0.5%,
JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,J IND MICROBIOL BIOT,OXFORD UNIV PRESS,1367-5435,1476-5535,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"7,207",3.2,Q2,0.54,95.03%,
JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY,J MICROBIOL BIOTECHN,KOREAN SOC MICROBIOLOGY & BIOTECHNOLOGY,1017-7825,1738-8872,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"7,521",2.5,Q3,0.56,1.28%,
JOURNAL OF NANOBIOTECHNOLOGY,J NANOBIOTECHNOL,BMC,,1477-3155,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"19,684",10.6,Q1,1.71,99.79%,
JOURNAL OF THE AMERICAN SOCIETY OF BREWING CHEMISTS,J AM SOC BREW CHEM,TAYLOR & FRANCIS LTD,0361-0470,1943-7854,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,218",1.3,Q4,0.34,26.52%,
JOURNAL OF VIROLOGICAL METHODS,J VIROL METHODS,ELSEVIER,0166-0934,1879-0984,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"7,977",2.2,Q3,0.67,24.53%,
Journal of Biological Engineering,J BIOL ENG,BMC,1754-1611,1754-1611,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,162",5.7,Q1,1.07,99.29%,
Journal of Genetic Engineering and Biotechnology,J GENET ENG BIOTECHN,ELSEVIER SCIENCE INC,2090-5920,2090-5920,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,ESCI,"2,500",3.6,Q2,0.69,99.7%,
Journal of Microorganism Control,J MICROORG CONTROL,"SOC ANTIBACTERIAL & ANTIFUNGAL AGENTS, JAPAN",2758-6383,2758-6383,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,8,,,,0%,
Journal of Tissue Engineering and Regenerative Medicine,J TISSUE ENG REGEN M,WILEY,1932-6254,1932-7005,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"6,164",3.1,Q2,0.59,82.04%,
Journal of Zhejiang University-SCIENCE B,J ZHEJIANG UNIV-SC B,ZHEJIANG UNIV PRESS,1673-1581,1862-1783,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"4,265",4.7,Q1,0.72,3.03%,
LETTERS IN APPLIED MICROBIOLOGY,LETT APPL MICROBIOL,OXFORD UNIV PRESS,0266-8254,1472-765X,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"8,921",2,Q3,0.47,7.99%,
MAMMALIAN GENOME,MAMM GENOME,SPRINGER,0938-8990,1432-1777,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,542",2.7,Q3,0.6,40.88%,
MARINE BIOTECHNOLOGY,MAR BIOTECHNOL,SPRINGER,1436-2228,1436-2236,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"3,410",2.6,Q3,0.83,9.23%,
METABOLIC ENGINEERING,METAB ENG,ACADEMIC PRESS INC ELSEVIER SCIENCE,1096-7176,1096-7184,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"10,451",6.8,Q1,1.84,45.66%,
MICROBES AND ENVIRONMENTS,MICROBES ENVIRON,"JAPANESE SOC MICROBIAL ECOLOGY, DEPT BIORESOURCE SCIENCE",1342-6311,1347-4405,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,322",2.1,Q3,0.49,99.24%,
MOLECULAR AND CELLULAR PROBES,MOL CELL PROBE,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,0890-8508,1096-1194,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,242",2.3,Q3,0.59,45.22%,
MOLECULAR BIOTECHNOLOGY,MOL BIOTECHNOL,SPRINGERNATURE,1073-6085,1559-0305,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"3,829",2.4,Q3,0.48,9.55%,
MOLECULAR PLANT-MICROBE INTERACTIONS,MOL PLANT MICROBE IN,AMER PHYTOPATHOLOGICAL SOC,0894-0282,1943-7706,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"11,821",3.2,Q2,0.81,97.47%,
MOLECULAR THERAPY,MOL THER,CELL PRESS,1525-0016,1525-0024,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"27,549",12.1,Q1,2.88,87.77%,
MUTATION RESEARCH-FUNDAMENTAL AND MOLECULAR MECHANISMS OF MUTAGENESIS,MUTAT RES-FUND MOL M,ELSEVIER,1386-1964,1879-2871,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"5,238",1.5,Q4,0.48,19.44%,
MUTATION RESEARCH-GENETIC TOXICOLOGY AND ENVIRONMENTAL MUTAGENESIS,MUTAT RES-GEN TOX EN,ELSEVIER,1383-5718,1879-3592,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"5,362",2.3,Q3,0.61,25.47%,
MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,MUTAT RES-REV MUTAT,ELSEVIER,1383-5742,1388-2139,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"3,694",6.4,Q1,0.92,30.59%,
Metabolic Engineering Communications,METAB ENG COMMUN,ELSEVIER,2214-0301,2214-0301,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,ESCI,832,3.7,Q2,1.15,85.92%,
Microbial Biotechnology,MICROB BIOTECHNOL,WILEY,1751-7915,1751-7915,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"8,023",4.8,Q1,1.05,66.19%,
Microbial Cell Factories,MICROB CELL FACT,BMC,,1475-2859,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"12,658",4.3,Q1,1.02,99.87%,
Microbial Physiology,MICROB PHYSIOL,KARGER,2673-1665,2673-1673,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,126,2.9,Q2,0.47,95.35%,
Minerva Biotechnology and Biomolecular Research,MINERVA BIOTECHNOL B,EDIZIONI MINERVA MEDICA,2724-542X,2724-5934,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,37,0.7,Q4,0.13,2.86%,
NATURE BIOTECHNOLOGY,NAT BIOTECHNOL,NATURE PORTFOLIO,1087-0156,1546-1696,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"90,606",33.1,Q1,8.38,36.18%,
NEW GENETICS AND SOCIETY,NEW GENET SOC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1463-6778,1469-9915,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,484,1.3,Q4,0.64,75.68%,
Nanomedicine,NANOMEDICINE-UK,FUTURE MEDICINE LTD,1743-5889,1748-6963,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"9,839",4.7,Q1,0.67,8.87%,
New Biotechnology,NEW BIOTECHNOL,ELSEVIER,1871-6784,1876-4347,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"4,143",4.5,Q1,1.28,74.18%,
OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY,OMICS,"MARY ANN LIEBERT, INC",1536-2310,1557-8100,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"6,031",2.2,Q3,0.6,9.15%,
OncoTargets and Therapy,ONCOTARGETS THER,DOVE MEDICAL PRESS LTD,1178-6930,1178-6930,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"15,604",2.7,Q3,0.73,96.46%,
PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,WILEY,1467-7644,1467-7652,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"18,272",10.1,Q1,2.34,77.93%,
PLANT BREEDING,PLANT BREEDING,WILEY,0179-9541,1439-0523,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"3,933",1.5,Q4,0.38,17.48%,
PLANT CELL TISSUE AND ORGAN CULTURE,PLANT CELL TISS ORG,SPRINGER,0167-6857,1573-5044,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"8,655",2.3,Q3,0.64,10.71%,
PREPARATIVE BIOCHEMISTRY & BIOTECHNOLOGY,PREP BIOCHEM BIOTECH,TAYLOR & FRANCIS INC,1082-6068,1532-2297,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,351",2,Q3,0.49,1.17%,
PROCESS BIOCHEMISTRY,PROCESS BIOCHEM,ELSEVIER SCI LTD,1359-5113,1873-3298,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"19,329",3.7,Q2,0.78,6.32%,
PROTEIN ENGINEERING DESIGN & SELECTION,PROTEIN ENG DES SEL,OXFORD UNIV PRESS,1741-0126,1741-0134,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"4,221",2.6,Q3,0.34,19.44%,
PROTEIN EXPRESSION AND PURIFICATION,PROTEIN EXPRES PURIF,ACADEMIC PRESS INC ELSEVIER SCIENCE,1046-5928,1096-0279,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"4,412",1.4,Q4,0.36,18.37%,
Pharmacogenetics and Genomics,PHARMACOGENET GENOM,LIPPINCOTT WILLIAMS & WILKINS,1744-6872,1744-6880,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,393",1.7,Q4,0.57,8.79%,
Plant Biotechnology,PLANT BIOTECHNOL-NAR,JAPANESE SOC PLANT CELL & MOLECULAR BIOLOGY,1342-4580,,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,470",1.4,Q4,0.33,100%,
Plant Biotechnology Reports,PLANT BIOTECHNOL REP,SPRINGER,1863-5466,1863-5474,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,348",1.7,Q4,0.45,3.64%,
Probiotics and Antimicrobial Proteins,PROBIOTICS ANTIMICRO,SPRINGER,1867-1306,1867-1314,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"4,642",4.4,Q1,1.08,13.26%,
REVIEWS IN ENVIRONMENTAL SCIENCE AND BIO-TECHNOLOGY,REV ENVIRON SCI BIO,SPRINGER,1569-1705,1572-9826,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"5,115",8.6,Q1,1.1,23.21%,
Research Journal of Biotechnology,RES J BIOTECHNOL,RESEARCH JOURNAL BIOTECHNOLOGY,2278-4535,2278-4535,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,ESCI,525,0.2,Q4,0.04,0%,
SLAS Discovery,SLAS DISCOV,ELSEVIER SCIENCE INC,2472-5552,2472-5560,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,603",2.7,Q3,0.7,92.31%,
STEM CELLS,STEM CELLS,OXFORD UNIV PRESS,1066-5099,1549-4918,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"16,723",4,Q2,0.92,30.41%,
SYSTEMATIC AND APPLIED MICROBIOLOGY,SYST APPL MICROBIOL,ELSEVIER GMBH,0723-2020,1618-0984,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"4,604",3.3,Q2,0.87,29.27%,
Sensors and Actuators Reports,SENSOR ACTUATOR REP,ELSEVIER,2666-0539,2666-0539,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,ESCI,896,6.5,Q1,1.17,100%,
Stem Cell Research,STEM CELL RES,ELSEVIER,1873-5061,1876-7753,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"4,046",0.8,Q4,0.22,95.95%,
Synthetic Biology,SYN BIOL,OXFORD UNIV PRESS,,2397-7000,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,384,2.6,Q3,0.54,95.59%,
Synthetic and Systems Biotechnology,SYN SYST BIOTECHNO,KEAI PUBLISHING LTD,2405-805X,2405-805X,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,311",4.4,Q1,1.04,90.2%,
TRANSGENIC RESEARCH,TRANSGENIC RES,SPRINGER,0962-8819,1573-9368,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"2,474",2.7,Q3,0.56,35%,
TRENDS IN BIOTECHNOLOGY,TRENDS BIOTECHNOL,CELL PRESS,0167-7799,1879-3096,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"19,565",14.3,Q1,1.62,30.83%,
WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY,WORLD J MICROB BIOT,SPRINGER,0959-3993,1573-0972,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"12,798",4,Q2,0.74,11.41%,
YEAST,YEAST,WILEY,0749-503X,1097-0061,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"3,818",2.2,Q3,0.56,25.78%,
aBIOTECH,ABIOTECH,SPRINGERNATURE,2096-6326,2662-1738,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,ESCI,379,4.6,Q1,0.63,65.48%,
npj Biofilms and Microbiomes,NPJ BIOFILMS MICROBI,NATURE PORTFOLIO,,2055-5008,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"3,237",7.8,Q1,1.86,99.65%,
