Analytic Methods in Accident Research,ANAL METHODS ACCID R,ELSEVIER,2213-6657,2213-6665,TRANSPORTATION,SSCI,"2,509",12.5,Q1,3.33,12.77%,Unnamed: 12
ACCIDENT ANALYSIS AND PREVENTION,ACCIDENT ANAL PREV,PERGAMON-ELSEVIER SCIENCE LTD,0001-4575,1879-2057,TRANSPORTATION,SSCI,"26,898",5.7,Q1,1.98,16.01%,
Asian Journal of Shipping and Logistics,ASIAN J SHIPPING LOG,ELSEVIER,2092-5212,2352-4871,TRANSPORTATION,ESCI,786,3.3,Q2,0.79,92.5%,
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use ,,,,,,,,,,,,
Case Studies on Transport Policy,CASE STUD TRANSP POL,ELSEVIER,2213-624X,2213-6258,TRANSPORTATION,ESCI,"2,205",2.4,Q3,0.63,20.07%,
Communications in Transportation Research,COMMUN TRANSP RES,ELSEVIER,2772-4247,2772-4247,TRANSPORTATION,ESCI,610,12.5,Q1,2.71,85.94%,
Copyright (c) 2024 Clarivate ,,,,,,,,,,,,
Economics of Transportation,ECON TRANSP,ELSEVIER,2212-0122,2212-0130,TRANSPORTATION,SSCI,438,2.2,Q3,0.62,24.44%,
European Journal of Transport and Infrastructure Research,EUR J TRANSP INFRAST,EDITORIAL BOARD EJTIR,1567-7133,1567-7141,TRANSPORTATION,SSCI,677,2.1,Q3,0.42,85.71%,
European Transport Research Review,EUR TRANSP RES REV,SPRINGER,1867-0717,1866-8887,TRANSPORTATION,SSCI,"1,939",5.1,Q1,0.97,100%,
European Transport-Trasporti Europei,EUR TRANSP,"UNIV STUDI TRIESTE, IST STUDIO TRASPORTI INTEGRAZIONE ECON EUROPEA-ISTIEE",1825-3997,1825-3997,TRANSPORTATION,ESCI,288,0.7,Q4,0.16,0%,
Frontiers in Future Transportation,FRONT FUTURE TRANSP,FRONTIERS MEDIA SA,,2673-5210,TRANSPORTATION,ESCI,98,1.3,Q4,0.27,100%,
IATSS Research,IATSS RES,ELSEVIER SCI LTD,0386-1112,2210-4240,TRANSPORTATION,ESCI,"1,458",3.2,Q3,0.8,97.06%,
International Journal of Shipping and Transport Logistics,INT J SHIP TRANS LOG,INDERSCIENCE ENTERPRISES LTD,1756-6517,1756-6525,TRANSPORTATION,SSCI,496,1.4,Q4,0.27,3.74%,
International Journal of Sustainable Transportation,INT J SUSTAIN TRANSP,TAYLOR & FRANCIS INC,1556-8318,1556-8334,TRANSPORTATION,SSCI,"2,947",3.1,Q3,0.67,23.6%,
International Journal of Transport Economics,INT J TRANSP ECON,FABRIZIO SERRA EDITORE,0391-8440,,TRANSPORTATION,SSCI,229,0.3,Q4,0.12,0%,
International Journal of Transportation Science and Technology,INT J TRANSP SCI TEC,KEAI PUBLISHING LTD,2046-0430,2046-0449,TRANSPORTATION,ESCI,"1,162",4.3,Q2,1.3,92.55%,
JOURNAL OF AIR TRANSPORT MANAGEMENT,J AIR TRANSP MANAG,ELSEVIER SCI LTD,0969-6997,1873-2089,TRANSPORTATION,SSCI,"5,405",3.9,Q2,1.13,17.02%,
JOURNAL OF SAFETY RESEARCH,J SAFETY RES,PERGAMON-ELSEVIER SCIENCE LTD,0022-4375,1879-1247,TRANSPORTATION,SSCI,"5,507",3.9,Q2,1.35,15.95%,
JOURNAL OF TRANSPORT ECONOMICS AND POLICY,J TRANSP ECON POLICY,UNIV BATH,0022-5258,1754-5951,TRANSPORTATION,SSCI,919,0.9,Q4,0.23,0%,
Journal of Eta Maritime Science,J ETA MARIT SCI,GALENOS PUBL HOUSE,,2148-9386,TRANSPORTATION,ESCI,133,1.0,Q4,0.23,100%,
Journal of Intelligent Transportation Systems,J INTELL TRANSPORT S,TAYLOR & FRANCIS INC,1547-2450,1547-2442,TRANSPORTATION,SSCI,"1,792",2.8,Q3,0.67,5.81%,
Journal of Public Transportation,J PUBLIC TRANSPORT,ELSEVIER,1077-291X,2375-0901,TRANSPORTATION,SSCI,909,2.0,Q3,1.04,97.5%,
Journal of Rail Transport Planning & Management,J RAIL TRANSPORT PLA,ELSEVIER SCI LTD,2210-9706,2210-9714,TRANSPORTATION,ESCI,618,2.6,Q3,0.79,33.66%,
Journal of Road Safety-JRS,J ROAD SAF-JRS,AUSTRALASIAN COLL ROAD SAFETY,2652-4260,2652-4252,TRANSPORTATION,ESCI,34,0.4,Q4,0.11,83.82%,
Journal of Transport & Health,J TRANSP HEALTH,ELSEVIER SCI LTD,2214-1405,,TRANSPORTATION,SSCI,"3,766",3.2,Q3,0.87,29.28%,
Journal of Transport Geography,J TRANSP GEOGR,ELSEVIER SCI LTD,0966-6923,1873-1236,TRANSPORTATION,SSCI,"14,188",5.7,Q1,1.76,26.44%,
Journal of Transport and Land Use,J TRANSP LAND USE,"UNIV MINNESOTA, CENTER TRANSPORTATION STUDIES",1938-7849,1938-7849,TRANSPORTATION,SSCI,"1,281",1.6,Q4,0.43,97.44%,
Journal of Transportation Safety & Security,J TRANSP SAF SECUR,TAYLOR & FRANCIS INC,1943-9962,1943-9970,TRANSPORTATION,SSCI,"1,106",2.4,Q3,0.57,1.94%,
Journal of Transportation Security,J TRANSP SECUR,SPRINGER,1938-7741,1938-775X,TRANSPORTATION,ESCI,170,1.0,Q4,0.28,30.56%,
Journal of Urban Mobility,J URBAN MOBIL,ELSEVIER,2667-0917,2667-0917,TRANSPORTATION,ESCI,145,2.7,Q3,0.79,86.76%,
Maritime Business Review,MARIT BUS REV,EMERALD GROUP PUBLISHING LTD,2397-3757,2397-3765,TRANSPORTATION,ESCI,351,2.0,Q3,0.51,95.65%,
Maritime Economics & Logistics,MARIT ECON LOGIST,PALGRAVE MACMILLAN LTD,1479-2931,1479-294X,TRANSPORTATION,SSCI,"1,304",4.1,Q2,0.86,14.43%,
Maritime Policy & Management,MARIT POLICY MANAG,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0308-8839,1464-5254,TRANSPORTATION,SSCI,"3,033",3.7,Q2,0.77,8.64%,
Maritime Transport Research,MARIT TRANSPORT RES,ELSEVIER,2666-822X,2666-822X,TRANSPORTATION,ESCI,290,3.9,Q2,0.81,98.75%,
Mobilities,MOBILITIES-UK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1745-0101,1745-011X,TRANSPORTATION,SSCI,"2,386",2.9,Q3,0.77,51.24%,
Pomorstvo-Scientific Journal of Maritime Research,POMORSTVO,"UNIV RIJEKA, FAC MARITIME STUDIES",1332-0718,1846-8438,TRANSPORTATION,ESCI,168,0.5,Q4,0.12,100%,
Research in Transportation Business and Management,RES TRANSP BUS MANAG,ELSEVIER,2210-5395,2210-5409,TRANSPORTATION,SSCI,"2,663",4.1,Q2,1.07,20.41%,
Research in Transportation Economics,RES TRANSP ECON,ELSEVIER SCI LTD,0739-8859,1875-7979,TRANSPORTATION,SSCI,"3,003",4.6,Q1,1.26,22.61%,
Revista de Transporte y Territorio,REV TRANSP TERRIT,"UNIV BUENOS AIRES, INST GEOGRAFIA",1852-7175,1852-7175,TRANSPORTATION,ESCI,74,0.2,Q4,0.02,76.92%,
TRANSPORT REVIEWS,TRANSPORT REV,TAYLOR & FRANCIS LTD,0144-1647,1464-5327,TRANSPORTATION,SSCI,"5,371",9.5,Q1,1.51,53.66%,
TRANSPORTATION,TRANSPORTATION,SPRINGER,0049-4488,1572-9435,TRANSPORTATION,SSCI,"6,149",3.5,Q2,0.89,39.7%,
TRANSPORTATION JOURNAL,TRANSPORT J,WILEY,0041-1612,2157-328X,TRANSPORTATION,SSCI,475,1.1,Q4,0.36,0%,
TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,TRANSPORT RES A-POL,PERGAMON-ELSEVIER SCIENCE LTD,0965-8564,1879-2375,TRANSPORTATION,SSCI,"20,629",6.3,Q1,1.69,28.85%,
TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,TRANSPORT RES B-METH,PERGAMON-ELSEVIER SCIENCE LTD,0191-2615,1879-2367,TRANSPORTATION,SSCI,"17,027",5.8,Q1,1.47,25.71%,
TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT,TRANSPORT RES D-TR E,PERGAMON-ELSEVIER SCIENCE LTD,1361-9209,1879-2340,TRANSPORTATION,SSCI,"20,643",7.3,Q1,1.63,31.84%,
TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,TRANSPORT RES E-LOG,PERGAMON-ELSEVIER SCIENCE LTD,1366-5545,1878-5794,TRANSPORTATION,SSCI,"17,564",8.3,Q1,2.2,13.21%,
TRANSPORTATION RESEARCH PART F-TRAFFIC PSYCHOLOGY AND BEHAVIOUR,TRANSPORT RES F-TRAF,ELSEVIER SCI LTD,1369-8478,1873-5517,TRANSPORTATION,SSCI,"10,038",3.5,Q2,1.13,29.54%,
TRANSPORTATION SCIENCE,TRANSPORT SCI,INFORMS,0041-1655,,TRANSPORTATION,SSCI,"7,704",4.4,Q1,0.92,0%,
Traffic Injury Prevention,TRAFFIC INJ PREV,TAYLOR & FRANCIS INC,1538-9588,1538-957X,TRANSPORTATION,SSCI,"3,771",1.6,Q4,0.45,13.49%,
Transport Policy,TRANSPORT POLICY,ELSEVIER SCI LTD,0967-070X,1879-310X,TRANSPORTATION,SSCI,"12,131",6.3,Q1,1.82,26.03%,
Transportation Letters-The International Journal of Transportation Research,TRANSP LETT,TAYLOR & FRANCIS LTD,1942-7867,1942-7875,TRANSPORTATION,SSCI,"1,710",3.3,Q2,0.68,7.24%,
Transportation Research Interdisciplinary Perspectives,TRANSP RES INTERDISC,ELSEVIER,2590-1982,2590-1982,TRANSPORTATION,ESCI,"3,665",3.9,Q2,1.25,93.53%,
Transportation in Developing Economies,TRANSP DEV ECON,SPRINGER INT PUBL AG,2199-9287,2199-9295,TRANSPORTATION,ESCI,274,1.5,Q4,0.36,2.67%,
Transportmetrica A-Transport Science,TRANSPORTMETRICA A,TAYLOR & FRANCIS LTD,2324-9935,2324-9943,TRANSPORTATION,SSCI,"2,044",3.6,Q2,0.81,16.14%,
Transportmetrica B-Transport Dynamics,TRANSPORTMETRICA B,TAYLOR & FRANCIS LTD,2168-0566,2168-0582,TRANSPORTATION,SSCI,"1,006",3.3,Q2,0.77,8.93%,
Travel Behaviour and Society,TRAVEL BEHAV SOC,ELSEVIER,2214-367X,2214-3688,TRANSPORTATION,SSCI,"3,054",5.1,Q1,1.25,24.43%,
Urban Rail Transit,URBAN RAIL TRANSIT,SPRINGER HEIDELBERG,2199-6687,2199-6679,TRANSPORTATION,ESCI,316,1.7,Q4,0.37,100%,
WMU Journal of Maritime Affairs,WMU J MARIT AFF,SPRINGER HEIDELBERG,1651-436X,1654-1642,TRANSPORTATION,ESCI,557,2.4,Q3,0.55,53.95%,
